FlightDate,Airline,Origin,Dest,Cancelled,Diverted,CRSDepTime,DepTime,DepDelayMinutes,DepDelay,ArrTime,ArrDelayMinutes,AirTime,CRSElapsedTime,ActualElapsedTime,Distance,Year,Quarter,Month,DayofMonth,DayOfWeek,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Operating_Airline,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,DestCityName,DestState,DestStateFips,DestStateName,DestWac,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrDelay,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,DistanceGroup,DivAirportLandings
2018-01-14,Endeavor Air Inc.,DTW,PIA,false,false,1525,1521.0,0.0,-4.0,1557.0,0.0,73.0,100.0,96.0,346.0,2018,1,1,14,7,DL,DL_CODESHARE,19790,DL,3309,9E,20363,9E,N8837B,3309,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,14108,1410803,34108,"Peoria, IL",IL,17,Illinois,41,0.0,-1.0,1500-1559,18.0,1539.0,1552.0,5.0,1605,-8.0,0.0,-1.0,1600-1659,2,0.0
2018-01-15,Endeavor Air Inc.,DTW,PIA,false,false,1005,1000.0,0.0,-5.0,1044.0,,61.0,99.0,104.0,346.0,2018,1,1,15,1,DL,DL_CODESHARE,19790,DL,3309,9E,20363,9E,N834AY,3309,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,14108,1410803,34108,"Peoria, IL",IL,17,Illinois,41,0.0,-1.0,1000-1059,39.0,1039.0,1040.0,4.0,1044,,,,1000-1059,2,0.0
2018-01-16,Endeavor Air Inc.,DTW,PIA,false,false,1005,1002.0,0.0,-3.0,1059.0,15.0,56.0,99.0,117.0,346.0,2018,1,1,16,2,DL,DL_CODESHARE,19790,DL,3309,9E,20363,9E,N8683B,3309,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,14108,1410803,34108,"Peoria, IL",IL,17,Illinois,41,0.0,-1.0,1000-1059,53.0,1055.0,1051.0,8.0,1044,15.0,1.0,1.0,1000-1059,2,0.0
2018-01-17,Endeavor Air Inc.,DTW,PIA,false,false,1005,1002.0,0.0,-3.0,1024.0,0.0,50.0,99.0,82.0,346.0,2018,1,1,17,3,DL,DL_CODESHARE,19790,DL,3309,9E,20363,9E,N8883E,3309,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,14108,1410803,34108,"Peoria, IL",IL,17,Illinois,41,0.0,-1.0,1000-1059,28.0,1030.0,1020.0,4.0,1044,-20.0,0.0,-2.0,1000-1059,2,0.0
2018-01-18,Endeavor Air Inc.,DTW,PIA,false,false,1005,1002.0,0.0,-3.0,1019.0,0.0,58.0,99.0,77.0,346.0,2018,1,1,18,4,DL,DL_CODESHARE,19790,DL,3309,9E,20363,9E,N927EV,3309,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,14108,1410803,34108,"Peoria, IL",IL,17,Illinois,41,0.0,-1.0,1000-1059,15.0,1017.0,1015.0,4.0,1044,-25.0,0.0,-2.0,1000-1059,2,0.0
2018-01-19,Endeavor Air Inc.,DTW,PIA,false,false,1005,1001.0,0.0,-4.0,1013.0,0.0,54.0,99.0,72.0,346.0,2018,1,1,19,5,DL,DL_CODESHARE,19790,DL,3309,9E,20363,9E,N980EV,3309,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,14108,1410803,34108,"Peoria, IL",IL,17,Illinois,41,0.0,-1.0,1000-1059,15.0,1016.0,1010.0,3.0,1044,-31.0,0.0,-2.0,1000-1059,2,0.0
2018-01-21,Endeavor Air Inc.,DTW,PIA,false,false,1005,1001.0,0.0,-4.0,1016.0,0.0,62.0,99.0,75.0,346.0,2018,1,1,21,7,DL,DL_CODESHARE,19790,DL,3309,9E,20363,9E,N819AY,3309,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,14108,1410803,34108,"Peoria, IL",IL,17,Illinois,41,0.0,-1.0,1000-1059,11.0,1012.0,1014.0,2.0,1044,-28.0,0.0,-2.0,1000-1059,2,0.0
2018-01-22,Endeavor Air Inc.,DTW,PIA,false,false,1005,1001.0,0.0,-4.0,1031.0,0.0,65.0,99.0,90.0,346.0,2018,1,1,22,1,DL,DL_CODESHARE,19790,DL,3309,9E,20363,9E,N8974C,3309,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,14108,1410803,34108,"Peoria, IL",IL,17,Illinois,41,0.0,-1.0,1000-1059,21.0,1022.0,1027.0,4.0,1044,-13.0,0.0,-1.0,1000-1059,2,0.0
2018-01-23,Endeavor Air Inc.,DTW,PIA,false,false,1005,1013.0,8.0,8.0,1029.0,0.0,58.0,99.0,76.0,346.0,2018,1,1,23,2,DL,DL_CODESHARE,19790,DL,3309,9E,20363,9E,N8918B,3309,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,14108,1410803,34108,"Peoria, IL",IL,17,Illinois,41,0.0,0.0,1000-1059,15.0,1028.0,1026.0,3.0,1044,-15.0,0.0,-1.0,1000-1059,2,0.0
2018-01-24,Endeavor Air Inc.,DTW,PIA,false,false,1005,1000.0,0.0,-5.0,1020.0,0.0,55.0,99.0,80.0,346.0,2018,1,1,24,3,DL,DL_CODESHARE,19790,DL,3309,9E,20363,9E,N835AY,3309,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,14108,1410803,34108,"Peoria, IL",IL,17,Illinois,41,0.0,-1.0,1000-1059,22.0,1022.0,1017.0,3.0,1044,-24.0,0.0,-2.0,1000-1059,2,0.0
2018-01-25,Endeavor Air Inc.,DTW,PIA,false,false,1005,1000.0,0.0,-5.0,1014.0,0.0,57.0,99.0,74.0,346.0,2018,1,1,25,4,DL,DL_CODESHARE,19790,DL,3309,9E,20363,9E,N840AY,3309,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,14108,1410803,34108,"Peoria, IL",IL,17,Illinois,41,0.0,-1.0,1000-1059,13.0,1013.0,1010.0,4.0,1044,-30.0,0.0,-2.0,1000-1059,2,0.0
2018-01-26,Endeavor Air Inc.,DTW,PIA,false,false,1005,1001.0,0.0,-4.0,1019.0,0.0,56.0,99.0,78.0,346.0,2018,1,1,26,5,DL,DL_CODESHARE,19790,DL,3309,9E,20363,9E,N8908D,3309,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,14108,1410803,34108,"Peoria, IL",IL,17,Illinois,41,0.0,-1.0,1000-1059,19.0,1020.0,1016.0,3.0,1044,-25.0,0.0,-2.0,1000-1059,2,0.0
2018-01-28,Endeavor Air Inc.,DTW,PIA,false,false,1005,1000.0,0.0,-5.0,1018.0,0.0,61.0,99.0,78.0,346.0,2018,1,1,28,7,DL,DL_CODESHARE,19790,DL,3309,9E,20363,9E,N834AY,3309,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,14108,1410803,34108,"Peoria, IL",IL,17,Illinois,41,0.0,-1.0,1000-1059,14.0,1014.0,1015.0,3.0,1044,-26.0,0.0,-2.0,1000-1059,2,0.0
2018-01-29,Endeavor Air Inc.,DTW,PIA,false,false,1005,1003.0,0.0,-2.0,1113.0,29.0,58.0,99.0,130.0,346.0,2018,1,1,29,1,DL,DL_CODESHARE,19790,DL,3309,9E,20363,9E,N8683B,3309,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,14108,1410803,34108,"Peoria, IL",IL,17,Illinois,41,0.0,-1.0,1000-1059,69.0,1112.0,1110.0,3.0,1044,29.0,1.0,1.0,1000-1059,2,0.0
2018-01-30,Endeavor Air Inc.,DTW,PIA,false,false,1005,1005.0,,,1018.0,0.0,56.0,99.0,73.0,346.0,2018,1,1,30,2,DL,DL_CODESHARE,19790,DL,3309,9E,20363,9E,N980EV,3309,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,14108,1410803,34108,"Peoria, IL",IL,17,Illinois,41,,,1000-1059,13.0,1018.0,1014.0,4.0,1044,-26.0,0.0,-2.0,1000-1059,2,0.0
2018-01-31,Endeavor Air Inc.,DTW,PIA,false,false,1005,956.0,0.0,-9.0,1021.0,0.0,61.0,99.0,85.0,346.0,2018,1,1,31,3,DL,DL_CODESHARE,19790,DL,3309,9E,20363,9E,N833AY,3309,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,14108,1410803,34108,"Peoria, IL",IL,17,Illinois,41,0.0,-1.0,1000-1059,20.0,1016.0,1017.0,4.0,1044,-23.0,0.0,-2.0,1000-1059,2,0.0
2018-01-03,Endeavor Air Inc.,MSP,CLE,false,false,2030,2039.0,9.0,9.0,2332.0,0.0,82.0,129.0,113.0,622.0,2018,1,1,3,3,DL,DL_CODESHARE,19790,DL,3309,9E,20363,9E,N308PQ,3309,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,11042,1104205,30647,"Cleveland, OH",OH,39,Ohio,44,0.0,0.0,2000-2059,13.0,2052.0,2314.0,18.0,2339,-7.0,0.0,-1.0,2300-2359,3,0.0
2018-01-04,Endeavor Air Inc.,MSP,CLE,false,false,2030,2025.0,0.0,-5.0,2326.0,0.0,80.0,129.0,121.0,622.0,2018,1,1,4,4,DL,DL_CODESHARE,19790,DL,3309,9E,20363,9E,N341PQ,3309,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,11042,1104205,30647,"Cleveland, OH",OH,39,Ohio,44,0.0,-1.0,2000-2059,18.0,2043.0,2303.0,23.0,2339,-13.0,0.0,-1.0,2300-2359,3,0.0
2018-01-05,Endeavor Air Inc.,MSP,CLE,false,false,2030,2028.0,0.0,-2.0,2323.0,0.0,79.0,129.0,115.0,622.0,2018,1,1,5,5,DL,DL_CODESHARE,19790,DL,3309,9E,20363,9E,N305PQ,3309,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,11042,1104205,30647,"Cleveland, OH",OH,39,Ohio,44,0.0,-1.0,2000-2059,20.0,2048.0,2307.0,16.0,2339,-16.0,0.0,-2.0,2300-2359,3,0.0
2018-01-14,Endeavor Air Inc.,PIA,DTW,false,false,1630,1624.0,0.0,-6.0,1918.0,13.0,63.0,95.0,114.0,346.0,2018,1,1,14,7,DL,DL_CODESHARE,19790,DL,3309,9E,20363,9E,N8694A,3309,14108,1410803,34108,"Peoria, IL",IL,17,Illinois,41,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,1600-1659,44.0,1708.0,1911.0,7.0,1905,13.0,0.0,0.0,1900-1959,2,0.0
2018-01-01,Endeavor Air Inc.,TRI,ATL,false,false,1145,1240.0,55.0,55.0,1342.0,40.0,45.0,77.0,62.0,227.0,2018,1,1,1,1,DL,DL_CODESHARE,19790,DL,3309,9E,20363,9E,N8775A,3309,15323,1532305,35323,"Bristol/Johnson City/Kingsport, TN",TN,47,Tennessee,54,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1.0,3.0,1100-1159,12.0,1252.0,1337.0,5.0,1302,40.0,1.0,2.0,1300-1359,1,0.0
2018-01-01,Endeavor Air Inc.,ATL,MOB,false,false,1340,1436.0,56.0,56.0,1447.0,41.0,54.0,86.0,71.0,302.0,2018,1,1,1,1,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N8847A,3310,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,13422,1342202,30562,"Mobile, AL",AL,1,Alabama,51,1.0,3.0,1300-1359,13.0,1449.0,1443.0,4.0,1406,41.0,1.0,2.0,1400-1459,2,0.0
2018-01-02,Endeavor Air Inc.,ATL,TYS,false,false,820,847.0,27.0,27.0,957.0,38.0,29.0,59.0,70.0,152.0,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N8980A,3310,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,15412,1541205,35412,"Knoxville, TN",TN,47,Tennessee,54,1.0,1.0,0800-0859,37.0,924.0,953.0,4.0,919,38.0,1.0,2.0,0900-0959,1,0.0
2018-01-04,Endeavor Air Inc.,BGR,LGA,true,false,655,,,,,,,123.0,,378.0,2018,1,1,4,4,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N832AY,3310,10581,1058102,30581,"Bangor, ME",ME,23,Maine,12,12953,1295304,31703,"New York, NY",NY,36,New York,22,,,0600-0659,,,,,858,,,,0800-0859,2,0.0
2018-01-05,Endeavor Air Inc.,BGR,LGA,false,false,655,1212.0,317.0,317.0,1329.0,271.0,65.0,123.0,77.0,378.0,2018,1,1,5,5,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N832AY,3310,10581,1058102,30581,"Bangor, ME",ME,23,Maine,12,12953,1295304,31703,"New York, NY",NY,36,New York,22,1.0,12.0,0600-0659,8.0,1220.0,1325.0,4.0,858,271.0,1.0,12.0,0800-0859,2,0.0
2018-01-06,Endeavor Air Inc.,BGR,LGA,false,false,652,649.0,0.0,-3.0,833.0,0.0,65.0,121.0,104.0,378.0,2018,1,1,6,6,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N835AY,3310,10581,1058102,30581,"Bangor, ME",ME,23,Maine,12,12953,1295304,31703,"New York, NY",NY,36,New York,22,0.0,-1.0,0600-0659,33.0,722.0,827.0,6.0,853,-20.0,0.0,-2.0,0800-0859,2,0.0
2018-01-07,Endeavor Air Inc.,BGR,LGA,false,false,655,647.0,0.0,-8.0,812.0,0.0,63.0,123.0,85.0,378.0,2018,1,1,7,7,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N820AY,3310,10581,1058102,30581,"Bangor, ME",ME,23,Maine,12,12953,1295304,31703,"New York, NY",NY,36,New York,22,0.0,-1.0,0600-0659,15.0,702.0,805.0,7.0,858,-46.0,0.0,-2.0,0800-0859,2,0.0
2018-01-08,Endeavor Air Inc.,BGR,LGA,false,false,655,649.0,0.0,-6.0,830.0,0.0,71.0,123.0,101.0,378.0,2018,1,1,8,1,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N8946A,3310,10581,1058102,30581,"Bangor, ME",ME,23,Maine,12,12953,1295304,31703,"New York, NY",NY,36,New York,22,0.0,-1.0,0600-0659,18.0,707.0,818.0,12.0,858,-28.0,0.0,-2.0,0800-0859,2,0.0
2018-01-09,Endeavor Air Inc.,BGR,LGA,false,false,655,647.0,0.0,-8.0,843.0,0.0,65.0,123.0,116.0,378.0,2018,1,1,9,2,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N8837B,3310,10581,1058102,30581,"Bangor, ME",ME,23,Maine,12,12953,1295304,31703,"New York, NY",NY,36,New York,22,0.0,-1.0,0600-0659,40.0,727.0,832.0,11.0,858,-15.0,0.0,-1.0,0800-0859,2,0.0
2018-01-11,Endeavor Air Inc.,BGR,LGA,false,false,655,647.0,0.0,-8.0,821.0,0.0,72.0,123.0,94.0,378.0,2018,1,1,11,4,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N819AY,3310,10581,1058102,30581,"Bangor, ME",ME,23,Maine,12,12953,1295304,31703,"New York, NY",NY,36,New York,22,0.0,-1.0,0600-0659,12.0,659.0,811.0,10.0,858,-37.0,0.0,-2.0,0800-0859,2,0.0
2018-01-12,Endeavor Air Inc.,BGR,LGA,false,false,655,645.0,0.0,-10.0,917.0,19.0,98.0,123.0,152.0,378.0,2018,1,1,12,5,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N981EV,3310,10581,1058102,30581,"Bangor, ME",ME,23,Maine,12,12953,1295304,31703,"New York, NY",NY,36,New York,22,0.0,-1.0,0600-0659,41.0,726.0,904.0,13.0,858,19.0,1.0,1.0,0800-0859,2,0.0
2018-01-13,Endeavor Air Inc.,BGR,LGA,true,false,652,,,,,,,121.0,,378.0,2018,1,1,13,6,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N8847A,3310,10581,1058102,30581,"Bangor, ME",ME,23,Maine,12,12953,1295304,31703,"New York, NY",NY,36,New York,22,,,0600-0659,,,,,853,,,,0800-0859,2,0.0
2018-01-15,Endeavor Air Inc.,BGR,LGA,false,false,655,638.0,0.0,-17.0,840.0,0.0,79.0,123.0,122.0,378.0,2018,1,1,15,1,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N8877A,3310,10581,1058102,30581,"Bangor, ME",ME,23,Maine,12,12953,1295304,31703,"New York, NY",NY,36,New York,22,0.0,-2.0,0600-0659,32.0,710.0,829.0,11.0,858,-18.0,0.0,-2.0,0800-0859,2,0.0
2018-01-16,Endeavor Air Inc.,BGR,LGA,false,false,655,645.0,0.0,-10.0,850.0,0.0,87.0,123.0,125.0,378.0,2018,1,1,16,2,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N8869B,3310,10581,1058102,30581,"Bangor, ME",ME,23,Maine,12,12953,1295304,31703,"New York, NY",NY,36,New York,22,0.0,-1.0,0600-0659,29.0,714.0,841.0,9.0,858,-8.0,0.0,-1.0,0800-0859,2,0.0
2018-01-18,Endeavor Air Inc.,BGR,LGA,true,false,655,,,,,,,123.0,,378.0,2018,1,1,18,4,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N8775A,3310,10581,1058102,30581,"Bangor, ME",ME,23,Maine,12,12953,1295304,31703,"New York, NY",NY,36,New York,22,,,0600-0659,,,,,858,,,,0800-0859,2,0.0
2018-01-19,Endeavor Air Inc.,BGR,LGA,false,false,655,646.0,0.0,-9.0,840.0,0.0,70.0,123.0,114.0,378.0,2018,1,1,19,5,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N8908D,3310,10581,1058102,30581,"Bangor, ME",ME,23,Maine,12,12953,1295304,31703,"New York, NY",NY,36,New York,22,0.0,-1.0,0600-0659,29.0,715.0,825.0,15.0,858,-18.0,0.0,-2.0,0800-0859,2,0.0
2018-01-20,Endeavor Air Inc.,BGR,LGA,false,false,652,640.0,0.0,-12.0,814.0,0.0,71.0,121.0,94.0,378.0,2018,1,1,20,6,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N8836A,3310,10581,1058102,30581,"Bangor, ME",ME,23,Maine,12,12953,1295304,31703,"New York, NY",NY,36,New York,22,0.0,-1.0,0600-0659,16.0,656.0,807.0,7.0,853,-39.0,0.0,-2.0,0800-0859,2,0.0
2018-01-21,Endeavor Air Inc.,BGR,LGA,false,false,655,752.0,57.0,57.0,922.0,24.0,76.0,123.0,90.0,378.0,2018,1,1,21,7,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N8836A,3310,10581,1058102,30581,"Bangor, ME",ME,23,Maine,12,12953,1295304,31703,"New York, NY",NY,36,New York,22,1.0,3.0,0600-0659,9.0,801.0,917.0,5.0,858,24.0,1.0,1.0,0800-0859,2,0.0
2018-01-22,Endeavor Air Inc.,BGR,LGA,false,false,655,644.0,0.0,-11.0,850.0,0.0,80.0,123.0,126.0,378.0,2018,1,1,22,1,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N8976E,3310,10581,1058102,30581,"Bangor, ME",ME,23,Maine,12,12953,1295304,31703,"New York, NY",NY,36,New York,22,0.0,-1.0,0600-0659,37.0,721.0,841.0,9.0,858,-8.0,0.0,-1.0,0800-0859,2,0.0
2018-01-23,Endeavor Air Inc.,BGR,LGA,false,false,655,704.0,9.0,9.0,921.0,23.0,80.0,123.0,137.0,378.0,2018,1,1,23,2,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N8783E,3310,10581,1058102,30581,"Bangor, ME",ME,23,Maine,12,12953,1295304,31703,"New York, NY",NY,36,New York,22,0.0,0.0,0600-0659,46.0,750.0,910.0,11.0,858,23.0,1.0,1.0,0800-0859,2,0.0
2018-01-25,Endeavor Air Inc.,BGR,LGA,false,false,655,645.0,0.0,-10.0,831.0,0.0,82.0,123.0,106.0,378.0,2018,1,1,25,4,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N8976E,3310,10581,1058102,30581,"Bangor, ME",ME,23,Maine,12,12953,1295304,31703,"New York, NY",NY,36,New York,22,0.0,-1.0,0600-0659,15.0,700.0,822.0,9.0,858,-27.0,0.0,-2.0,0800-0859,2,0.0
2018-01-26,Endeavor Air Inc.,BGR,LGA,false,false,655,643.0,0.0,-12.0,817.0,0.0,72.0,123.0,94.0,378.0,2018,1,1,26,5,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N8839E,3310,10581,1058102,30581,"Bangor, ME",ME,23,Maine,12,12953,1295304,31703,"New York, NY",NY,36,New York,22,0.0,-1.0,0600-0659,12.0,655.0,807.0,10.0,858,-41.0,0.0,-2.0,0800-0859,2,0.0
2018-01-27,Endeavor Air Inc.,BGR,LGA,false,false,652,642.0,0.0,-10.0,828.0,0.0,74.0,121.0,106.0,378.0,2018,1,1,27,6,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N981EV,3310,10581,1058102,30581,"Bangor, ME",ME,23,Maine,12,12953,1295304,31703,"New York, NY",NY,36,New York,22,0.0,-1.0,0600-0659,19.0,701.0,815.0,13.0,853,-25.0,0.0,-2.0,0800-0859,2,0.0
2018-01-28,Endeavor Air Inc.,BGR,LGA,false,false,655,650.0,0.0,-5.0,832.0,0.0,73.0,123.0,102.0,378.0,2018,1,1,28,7,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N8775A,3310,10581,1058102,30581,"Bangor, ME",ME,23,Maine,12,12953,1295304,31703,"New York, NY",NY,36,New York,22,0.0,-1.0,0600-0659,22.0,712.0,825.0,7.0,858,-26.0,0.0,-2.0,0800-0859,2,0.0
2018-01-29,Endeavor Air Inc.,BGR,LGA,false,false,655,647.0,0.0,-8.0,830.0,0.0,82.0,123.0,103.0,378.0,2018,1,1,29,1,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N980EV,3310,10581,1058102,30581,"Bangor, ME",ME,23,Maine,12,12953,1295304,31703,"New York, NY",NY,36,New York,22,0.0,-1.0,0600-0659,11.0,658.0,820.0,10.0,858,-28.0,0.0,-2.0,0800-0859,2,0.0
2018-01-30,Endeavor Air Inc.,BGR,LGA,false,false,655,646.0,0.0,-9.0,848.0,0.0,96.0,123.0,122.0,378.0,2018,1,1,30,2,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N8839E,3310,10581,1058102,30581,"Bangor, ME",ME,23,Maine,12,12953,1295304,31703,"New York, NY",NY,36,New York,22,0.0,-1.0,0600-0659,18.0,704.0,840.0,8.0,858,-10.0,0.0,-1.0,0800-0859,2,0.0
2018-01-10,Endeavor Air Inc.,DTW,IAD,false,false,720,712.0,0.0,-8.0,850.0,0.0,57.0,109.0,98.0,383.0,2018,1,1,10,3,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N302PQ,3310,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,0.0,-1.0,0700-0759,38.0,750.0,847.0,3.0,909,-19.0,0.0,-2.0,0900-0959,2,0.0
2018-01-10,Endeavor Air Inc.,IAD,DTW,false,false,944,946.0,2.0,2.0,1232.0,66.0,69.0,102.0,166.0,383.0,2018,1,1,10,3,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N302PQ,3310,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,0.0,0900-0959,89.0,1115.0,1224.0,8.0,1126,66.0,1.0,4.0,1100-1159,2,0.0
2018-01-03,Endeavor Air Inc.,PWM,LGA,false,false,700,649.0,0.0,-11.0,822.0,0.0,57.0,105.0,93.0,269.0,2018,1,1,3,3,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N801AY,3310,14321,1432105,34321,"Portland, ME",ME,23,Maine,12,12953,1295304,31703,"New York, NY",NY,36,New York,22,0.0,-1.0,0700-0759,26.0,715.0,812.0,10.0,845,-23.0,0.0,-2.0,0800-0859,2,0.0
2018-01-02,Endeavor Air Inc.,TYS,ATL,false,false,945,1021.0,36.0,36.0,1111.0,19.0,31.0,67.0,50.0,152.0,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,3310,9E,20363,9E,N8980A,3310,15412,1541205,35412,"Knoxville, TN",TN,47,Tennessee,54,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1.0,2.0,0900-0959,7.0,1028.0,1059.0,12.0,1052,19.0,1.0,1.0,1000-1059,1,0.0
2018-01-01,Endeavor Air Inc.,GSO,ATL,false,false,1653,1644.0,0.0,-9.0,1813.0,0.0,58.0,92.0,89.0,306.0,2018,1,1,1,1,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N316PQ,3311,11995,1199502,31995,"Greensboro/High Point, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,1600-1659,16.0,1700.0,1758.0,15.0,1825,-12.0,0.0,-1.0,1800-1859,2,0.0
2018-01-02,Endeavor Air Inc.,GSO,ATL,false,false,1653,1657.0,4.0,4.0,1817.0,0.0,56.0,92.0,80.0,306.0,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N296PQ,3311,11995,1199502,31995,"Greensboro/High Point, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,0.0,1600-1659,14.0,1711.0,1807.0,10.0,1825,-8.0,0.0,-1.0,1800-1859,2,0.0
2018-01-03,Endeavor Air Inc.,OAJ,ATL,false,false,545,544.0,0.0,-1.0,731.0,0.0,72.0,107.0,107.0,399.0,2018,1,1,3,3,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N8847A,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0001-0559,30.0,614.0,726.0,5.0,732,-1.0,0.0,-1.0,0700-0759,2,0.0
2018-01-04,Endeavor Air Inc.,OAJ,ATL,true,false,545,,,,,,,107.0,,399.0,2018,1,1,4,4,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N8980A,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,,,0001-0559,,,,,732,,,,0700-0759,2,0.0
2018-01-05,Endeavor Air Inc.,OAJ,ATL,true,false,545,,,,,,,107.0,,399.0,2018,1,1,5,5,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N980EV,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,,,0001-0559,,,,,732,,,,0700-0759,2,0.0
2018-01-06,Endeavor Air Inc.,OAJ,ATL,false,false,545,601.0,16.0,16.0,751.0,22.0,73.0,104.0,110.0,399.0,2018,1,1,6,6,DL,DL_CODESHARE,19790,DL,3311,9E,20363,9E,N981EV,3311,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1.0,1.0,0001-0559,30.0,631.0,744.0,7.0,729,22.0,1.0,1.0,0700-0759,2,0.0
